[computeDictionary] Generating visual words...
pixel 12686: 25 25 25
pixel 12687: 25 25 25
pixel 12688: 25 25 25
pixel 12689: 25 25 25
pixel 12690: 25 25 25
pixel 12691: 25 25 25
pixel 12692: 25 25 25
pixel 12693: 25 25 25
pixel 12694: 25 25 25
pixel 12695: 25 25 25
pixel 12696: 25 25 25
pixel 12697: 25 25 25
pixel 12698: 25 25 25
pixel 12699: 25 25 25
pixel 12700: 25 25 25
pixel 12701: 25 25 25
pixel 12702: 25 25 25
pixel 12703: 25 25 25
pixel 12704: 25 25 25
pixel 12705: 25 25 25
pixel 12706: 25 25 25
pixel 12707: 25 25 25
pixel 12708: 25 25 25
pixel 12709: 25 25 25
pixel 12710: 25 25 25
pixel 12711: 25 25 25
pixel 12712: 25 25 25
pixel 12713: 25 25 25
pixel 12714: 25 25 25
pixel 12715: 25 25 25
pixel 12716: 25 25 25
pixel 12717: 25 25 25
pixel 12718: 25 25 25
pixel 12719: 25 25 25
pixel 12720: 25 25 25
pixel 12721: 25 25 25
pixel 12722: 25 25 25
pixel 12723: 25 25 25
pixel 12724: 25 25 25
pixel 12725: 25 25 25
pixel 12726: 25 25 25
pixel 12727: 25 25 25
pixel 12728: 25 25 25
pixel 12729: 25 25 25
pixel 12730: 25 25 25
pixel 12731: 25 25 25
pixel 12732: 25 25 25
pixel 12733: 25 25 25
pixel 12734: 25 25 25
pixel 12735: 25 25 25
pixel 12736: 25 25 25
pixel 12737: 25 25 25
pixel 12738: 25 25 25
pixel 12739: 25 25 25
pixel 12740: 25 25 25
pixel 12741: 25 25 25
pixel 12742: 25 25 25
pixel 12743: 25 25 25
pixel 12744: 25 25 25
pixel 12745: 25 25 25
pixel 12746: 25 25 25
pixel 12747: 25 25 25
pixel 12748: 25 25 25
pixel 12749: 25 25 25
pixel 12750: 25 25 25
pixel 12751: 25 25 25
pixel 12752: 25 25 25
pixel 12753: 25 25 25
pixel 12754: 25 25 25
pixel 12755: 25 25 25
pixel 12756: 25 25 25
pixel 12757: 25 25 25
pixel 12758: 25 25 25
pixel 12759: 25 25 25
pixel 12760: 25 25 25
pixel 12761: 25 25 25
pixel 12762: 25 25 25
pixel 12763: 25 25 25
pixel 12764: 25 25 25
pixel 12765: 25 25 25
pixel 12766: 25 25 25
pixel 12767: 25 25 25
pixel 12768: 25 25 25
pixel 12769: 25 25 25
pixel 12770: 25 25 25
pixel 12771: 25 25 25
pixel 12772: 25 25 25
pixel 12773: 25 25 25
pixel 12774: 25 25 25
pixel 12775: 25 25 25
pixel 12776: 25 25 25
pixel 12777: 25 25 25
pixel 12778: 25 25 25
pixel 12779: 25 25 25
pixel 12780: 25 25 25
pixel 12781: 25 25 25
pixel 12782: 25 25 25
pixel 12783: 25 25 25
pixel 12784: 25 25 25
pixel 12785: 25 25 25
pixel 12786: 25 25 25
pixel 12787: 25 25 25
pixel 12788: 25 25 25
pixel 12789: 25 25 25
pixel 12790: 25 25 25
pixel 12791: 25 25 25
pixel 12792: 25 25 25
pixel 12793: 25 25 25
pixel 12794: 25 25 25
pixel 12795: 25 25 25
pixel 12796: 25 25 25
pixel 12797: 25 25 25
pixel 12798: 25 25 25
pixel 12799: 25 25 25
pixel 12800: 25 25 25
pixel 12801: 25 25 25
pixel 12802: 25 25 25
pixel 12803: 25 25 25
pixel 12804: 25 25 25
pixel 12805: 25 25 25
pixel 12806: 25 25 25
pixel 12807: 25 25 25
pixel 12808: 25 25 25
pixel 12809: 25 25 25
pixel 12810: 25 25 25
pixel 12811: 25 25 25
pixel 12812: 25 25 25
pixel 12813: 25 25 25
pixel 12814: 25 25 25
pixel 12815: 25 25 25
pixel 12816: 25 25 25
pixel 12817: 25 25 25
pixel 12818: 25 25 25
pixel 12819: 25 25 25
pixel 12820: 25 25 25
pixel 12821: 25 25 25
pixel 12822: 25 25 25
pixel 12823: 25 25 25
pixel 12824: 25 25 25
pixel 12825: 25 25 25
pixel 12826: 25 25 25
pixel 12827: 25 25 25
pixel 12828: 25 25 25
pixel 12829: 25 25 25
pixel 12830: 25 25 25
pixel 12831: 25 25 25
pixel 12832: 25 25 25
pixel 12833: 25 25 25
pixel 12834: 25 25 25
pixel 12835: 25 25 25
pixel 12836: 25 25 25
pixel 12837: 25 25 25
pixel 12838: 25 25 25
pixel 12839: 25 25 25
pixel 12840: 25 25 25
pixel 12841: 25 25 25
pixel 12842: 25 25 25
pixel 12843: 25 25 25
pixel 12844: 25 25 25
pixel 12845: 25 25 25
pixel 12846: 25 25 25
pixel 12847: 25 25 25
pixel 12848: 25 25 25
pixel 12849: 25 25 25
pixel 12850: 25 25 25
pixel 12851: 25 25 25
pixel 12852: 25 25 25
pixel 12853: 25 25 25
pixel 12854: 25 25 25
pixel 12855: 25 25 25
pixel 12856: 25 25 25
pixel 12857: 25 25 25
pixel 12858: 25 25 25
pixel 12859: 25 25 25
pixel 12860: 25 25 25
pixel 12861: 25 25 25
pixel 12862: 25 25 25
pixel 12863: 25 25 25
pixel 12864: 25 25 25
pixel 12865: 25 25 25
pixel 12866: 25 25 25
pixel 12867: 25 25 25
pixel 12868: 25 25 25
pixel 12869: 25 25 25
pixel 12870: 25 25 25
pixel 12871: 25 25 25
pixel 12872: 25 25 25
pixel 12873: 25 25 25
pixel 12874: 25 25 25
pixel 12875: 25 25 25
pixel 12876: 25 25 25
pixel 12877: 25 25 25
pixel 12878: 25 25 25
pixel 12879: 25 25 25
pixel 12880: 25 25 25
pixel 12881: 25 25 25
pixel 12882: 25 25 25
pixel 12883: 25 25 25
pixel 12884: 25 25 25
pixel 12885: 25 25 25
pixel 12886: 25 25 25
pixel 12887: 25 25 25
pixel 12888: 25 25 25
pixel 12889: 25 25 25
pixel 12890: 25 25 25
pixel 12891: 25 25 25
pixel 12892: 25 25 25
pixel 12893: 25 25 25
pixel 12894: 25 25 25
pixel 12895: 25 25 25
pixel 12896: 25 25 25
pixel 12897: 25 25 25
pixel 12898: 25 25 25
pixel 12899: 25 25 25
pixel 12900: 25 25 25
pixel 12901: 25 25 25
pixel 12902: 25 25 25
pixel 12903: 25 25 25
pixel 12904: 25 25 25
pixel 12905: 25 25 25
pixel 12906: 25 25 25
pixel 12907: 25 25 25
pixel 12908: 25 25 25
pixel 12909: 25 25 25
pixel 12910: 25 25 25
pixel 12911: 25 25 25
pixel 12912: 25 25 25
pixel 12913: 25 25 25
pixel 12914: 25 25 25
pixel 12915: 25 25 25
pixel 12916: 25 25 25
pixel 12917: 25 25 25
pixel 12918: 25 25 25
pixel 12919: 25 25 25
pixel 12920: 25 25 25
pixel 12921: 25 25 25
pixel 12922: 25 25 25
pixel 12923: 25 25 25
pixel 12924: 25 25 25
pixel 12925: 25 25 25
pixel 12926: 25 25 25
pixel 12927: 25 25 25
pixel 12928: 25 25 25
pixel 12929: 25 25 25
pixel 12930: 25 25 25
pixel 12931: 25 25 25
pixel 12932: 25 25 25
pixel 12933: 25 25 25
pixel 12934: 25 25 25
pixel 12935: 25 25 25
pixel 12936: 25 25 25
pixel 12937: 25 25 25
pixel 12938: 25 25 25
pixel 12939: 25 25 25
pixel 12940: 25 25 25
pixel 12941: 25 25 25
pixel 12942: 25 25 25
pixel 12943: 25 25 25
pixel 12944: 25 25 25
pixel 12945: 25 25 25
pixel 12946: 25 25 25
pixel 12947: 25 25 25
pixel 12948: 25 25 25
pixel 12949: 25 25 25
pixel 12950: 25 25 25
pixel 12951: 25 25 25
pixel 12952: 25 25 25
pixel 12953: 25 25 25
pixel 12954: 25 25 25
pixel 12955: 25 25 25
pixel 12956: 25 25 25
pixel 12957: 25 25 25
pixel 12958: 25 25 25
pixel 12959: 25 25 25
pixel 12960: 25 25 25
pixel 12961: 25 25 25
pixel 12962: 25 25 25
pixel 12963: 25 25 25
pixel 12964: 25 25 25
pixel 12965: 25 25 25
pixel 12966: 25 25 25
pixel 12967: 25 25 25
pixel 12968: 25 25 25
pixel 12969: 25 25 25
pixel 12970: 25 25 25
pixel 12971: 25 25 25
pixel 12972: 25 25 25
pixel 12973: 25 25 25
pixel 12974: 25 25 25
pixel 12975: 25 25 25
pixel 12976: 25 25 25
pixel 12977: 25 25 25
pixel 12978: 25 25 25
pixel 12979: 25 25 25
pixel 12980: 25 25 25
pixel 12981: 25 25 25
pixel 12982: 25 25 25
pixel 12983: 25 25 25
pixel 12984: 25 25 25
pixel 12985: 25 25 25
pixel 12986: 25 25 25
pixel 12987: 25 25 25
pixel 12988: 25 25 25
pixel 12989: 25 25 25
pixel 12990: 25 25 25
pixel 12991: 25 25 25
pixel 12992: 25 25 25
pixel 12993: 25 25 25
pixel 12994: 25 25 25
pixel 12995: 25 25 25
pixel 12996: 25 25 25
pixel 12997: 25 25 25
pixel 12998: 25 25 25
pixel 12999: 25 25 25
pixel 13000: 25 25 25
pixel 13001: 25 25 25
pixel 13002: 25 25 25
pixel 13003: 25 25 25
pixel 13004: 25 25 25
pixel 13005: 25 25 25
pixel 13006: 25 25 25
pixel 13007: 25 25 25
pixel 13008: 25 25 25
pixel 13009: 25 25 25
pixel 13010: 25 25 25
pixel 13011: 25 25 25
pixel 13012: 25 25 25
pixel 13013: 25 25 25
pixel 13014: 25 25 25
pixel 13015: 25 25 25
pixel 13016: 25 25 25
pixel 13017: 25 25 25
pixel 13018: 25 25 25
pixel 13019: 25 25 25
pixel 13020: 25 25 25
pixel 13021: 25 25 25
pixel 13022: 25 25 25
pixel 13023: 25 25 25
pixel 13024: 25 25 25
pixel 13025: 25 25 25
pixel 13026: 25 25 25
pixel 13027: 25 25 25
pixel 13028: 25 25 25
pixel 13029: 25 25 25
pixel 13030: 25 25 25
pixel 13031: 25 25 25
pixel 13032: 25 25 25
pixel 13033: 25 25 25
pixel 13034: 25 25 25
pixel 13035: 25 25 25
pixel 13036: 25 25 25
pixel 13037: 25 25 25
pixel 13038: 25 25 25
pixel 13039: 25 25 25
pixel 13040: 25 25 25
pixel 13041: 25 25 25
pixel 13042: 25 25 25
pixel 13043: 25 25 25
pixel 13044: 25 25 25
pixel 13045: 25 25 25
pixel 13046: 25 25 25
pixel 13047: 25 25 25
pixel 13048: 25 25 25
pixel 13049: 25 25 25
pixel 13050: 25 25 25
pixel 13051: 25 25 25
pixel 13052: 25 25 25
pixel 13053: 25 25 25
pixel 13054: 25 25 25
pixel 13055: 25 25 25
pixel 13056: 25 25 25
pixel 13057: 25 25 25
pixel 13058: 25 25 25
pixel 13059: 25 25 25
pixel 13060: 25 25 25
pixel 13061: 25 25 25
pixel 13062: 25 25 25
pixel 13063: 25 25 25
pixel 13064: 25 25 25
pixel 13065: 25 25 25
pixel 13066: 25 25 25
pixel 13067: 25 25 25
pixel 13068: 25 25 25
pixel 13069: 25 25 25
pixel 13070: 25 25 25
pixel 13071: 25 25 25
pixel 13072: 25 25 25
pixel 13073: 25 25 25
pixel 13074: 25 25 25
pixel 13075: 25 25 25
pixel 13076: 25 25 25
pixel 13077: 25 25 25
pixel 13078: 25 25 25
pixel 13079: 25 25 25
pixel 13080: 25 25 25
pixel 13081: 25 25 25
pixel 13082: 25 25 25
pixel 13083: 25 25 25
pixel 13084: 25 25 25
pixel 13085: 25 25 25
pixel 13086: 25 25 25
pixel 13087: 25 25 25
pixel 13088: 25 25 25
pixel 13089: 25 25 25
pixel 13090: 25 25 25
pixel 13091: 25 25 25
pixel 13092: 25 25 25
pixel 13093: 25 25 25
pixel 13094: 25 25 25
pixel 13095: 25 25 25
pixel 13096: 25 25 25
pixel 13097: 25 25 25
pixel 13098: 25 25 25
pixel 13099: 25 25 25
pixel 13100: 25 25 25
pixel 13101: 25 25 25
pixel 13102: 25 25 25
pixel 13103: 25 25 25
pixel 13104: 25 25 25
pixel 13105: 25 25 25
pixel 13106: 25 25 25
pixel 13107: 25 25 25
pixel 13108: 25 25 25
pixel 13109: 25 25 25
pixel 13110: 25 25 25
pixel 13111: 25 25 25
pixel 13112: 25 25 25
pixel 13113: 25 25 25
pixel 13114: 25 25 25
pixel 13115: 25 25 25
pixel 13116: 25 25 25
pixel 13117: 25 25 25
pixel 13118: 25 25 25
pixel 13119: 25 25 25
pixel 13120: 25 25 25
pixel 13121: 25 25 25
pixel 13122: 25 25 25
pixel 13123: 25 25 25
pixel 13124: 25 25 25
pixel 13125: 25 25 25
pixel 13126: 25 25 25
pixel 13127: 25 25 25
pixel 13128: 25 25 25
pixel 13129: 25 25 25
pixel 13130: 25 25 25
pixel 13131: 25 25 25
pixel 13132: 25 25 25
pixel 13133: 25 25 25
pixel 13134: 25 25 25
pixel 13135: 25 25 25
pixel 13136: 25 25 25
pixel 13137: 25 25 25
pixel 13138: 25 25 25
pixel 13139: 25 25 25
pixel 13140: 25 25 25
pixel 13141: 25 25 25
pixel 13142: 25 25 25
pixel 13143: 25 25 25
pixel 13144: 25 25 25
pixel 13145: 25 25 25
pixel 13146: 25 25 25
pixel 13147: 25 25 25
pixel 13148: 25 25 25
pixel 13149: 25 25 25
pixel 13150: 25 25 25
pixel 13151: 25 25 25
pixel 13152: 25 25 25
pixel 13153: 25 25 25
pixel 13154: 25 25 25
pixel 13155: 25 25 25
pixel 13156: 25 25 25
pixel 13157: 25 25 25
pixel 13158: 25 25 25
pixel 13159: 25 25 25
pixel 13160: 25 25 25
pixel 13161: 25 25 25
pixel 13162: 25 25 25
pixel 13163: 25 25 25
pixel 13164: 25 25 25
pixel 13165: 25 25 25
pixel 13166: 25 25 25
pixel 13167: 25 25 25
pixel 13168: 25 25 25
pixel 13169: 25 25 25
pixel 13170: 25 25 25
pixel 13171: 25 25 25
pixel 13172: 25 25 25
pixel 13173: 25 25 25
pixel 13174: 25 25 25
pixel 13175: 25 25 25
pixel 13176: 25 25 25
pixel 13177: 25 25 25
pixel 13178: 25 25 25
pixel 13179: 25 25 25
pixel 13180: 25 25 25
pixel 13181: 25 25 25
pixel 13182: 25 25 25
pixel 13183: 25 25 25
pixel 13184: 25 25 25
pixel 13185: 25 25 25
pixel 13186: 25 25 25
pixel 13187: 25 25 25
pixel 13188: 25 25 25
pixel 13189: 25 25 25
pixel 13190: 25 25 25
pixel 13191: 25 25 25
pixel 13192: 25 25 25
pixel 13193: 25 25 25
pixel 13194: 25 25 25
pixel 13195: 25 25 25
pixel 13196: 25 25 25
pixel 13197: 25 25 25
pixel 13198: 25 25 25
pixel 13199: 25 25 25
pixel 13200: 25 25 25
pixel 13201: 25 25 25
pixel 13202: 25 25 25
pixel 13203: 25 25 25
pixel 13204: 25 25 25
pixel 13205: 25 25 25
pixel 13206: 25 25 25
pixel 13207: 25 25 25
pixel 13208: 25 25 25
pixel 13209: 25 25 25
pixel 13210: 25 25 25
pixel 13211: 25 25 25
pixel 13212: 25 25 25
pixel 13213: 25 25 25
pixel 13214: 25 25 25
pixel 13215: 25 25 25
pixel 13216: 25 25 25
pixel 13217: 25 25 25
pixel 13218: 25 25 25
pixel 13219: 25 25 25
pixel 13220: 25 25 25
pixel 13221: 25 25 25
pixel 13222: 25 25 25
pixel 13223: 25 25 25
pixel 13224: 25 25 25
pixel 13225: 25 25 25
pixel 13226: 25 25 25
pixel 13227: 25 25 25
pixel 13228: 25 25 25
pixel 13229: 25 25 25
pixel 13230: 25 25 25
pixel 13231: 25 25 25
pixel 13232: 25 25 25
pixel 13233: 25 25 25
pixel 13234: 25 25 25
pixel 13235: 25 25 25
pixel 13236: 25 25 25
pixel 13237: 25 25 25
pixel 13238: 25 25 25
pixel 13239: 25 25 25
pixel 13240: 25 25 25
pixel 13241: 25 25 25
pixel 13242: 25 25 25
pixel 13243: 25 25 25
pixel 13244: 25 25 25
pixel 13245: 25 25 25
pixel 13246: 25 25 25
pixel 13247: 25 25 25
pixel 13248: 25 25 25
pixel 13249: 25 25 25
pixel 13250: 25 25 25
pixel 13251: 25 25 25
pixel 13252: 25 25 25
pixel 13253: 25 25 25
pixel 13254: 25 25 25
pixel 13255: 25 25 25
pixel 13256: 25 25 25
pixel 13257: 25 25 25
pixel 13258: 25 25 25
pixel 13259: 25 25 25
pixel 13260: 25 25 25
pixel 13261: 25 25 25
pixel 13262: 25 25 25
pixel 13263: 25 25 25
pixel 13264: 25 25 25
pixel 13265: 25 25 25
pixel 13266: 25 25 25
pixel 13267: 25 25 25
pixel 13268: 25 25 25
pixel 13269: 25 25 25
pixel 13270: 25 25 25
pixel 13271: 25 25 25
pixel 13272: 25 25 25
pixel 13273: 25 25 25
pixel 13274: 25 25 25
pixel 13275: 25 25 25
pixel 13276: 25 25 25
pixel 13277: 25 25 25
pixel 13278: 25 25 25
pixel 13279: 25 25 25
pixel 13280: 25 25 25
pixel 13281: 25 25 25
pixel 13282: 25 25 25
pixel 13283: 25 25 25
pixel 13284: 25 25 25
pixel 13285: 25 25 25
pixel 13286: 25 25 25
pixel 13287: 25 25 25
pixel 13288: 25 25 25
pixel 13289: 25 25 25
pixel 13290: 25 25 25
pixel 13291: 25 25 25
pixel 13292: 25 25 25
pixel 13293: 25 25 25
pixel 13294: 25 25 25
pixel 13295: 25 25 25
pixel 13296: 25 25 25
pixel 13297: 25 25 25
pixel 13298: 25 25 25
pixel 13299: 25 25 25
pixel 13300: 25 25 25
pixel 13301: 25 25 25
pixel 13302: 25 25 25
pixel 13303: 25 25 25
pixel 13304: 25 25 25
pixel 13305: 25 25 25
pixel 13306: 25 25 25
pixel 13307: 25 25 25
pixel 13308: 25 25 25
pixel 13309: 25 25 25
pixel 13310: 25 25 25
pixel 13311: 25 25 25
pixel 13312: 25 25 25
pixel 13313: 25 25 25
pixel 13314: 25 25 25
pixel 13315: 25 25 25
pixel 13316: 25 25 25
pixel 13317: 25 25 25
pixel 13318: 25 25 25
pixel 13319: 25 25 25
pixel 13320: 25 25 25
pixel 13321: 25 25 25
pixel 13322: 25 25 25
pixel 13323: 25 25 25
pixel 13324: 25 25 25
pixel 13325: 25 25 25
pixel 13326: 25 25 25
pixel 13327: 25 25 25
pixel 13328: 25 25 25
pixel 13329: 25 25 25
pixel 13330: 25 25 25
pixel 13331: 25 25 25
pixel 13332: 25 25 25
pixel 13333: 25 25 25
pixel 13334: 25 25 25
pixel 13335: 25 25 25
pixel 13336: 25 25 25
pixel 13337: 25 25 25
pixel 13338: 25 25 25
pixel 13339: 25 25 25
pixel 13340: 25 25 25
pixel 13341: 25 25 25
pixel 13342: 25 25 25
pixel 13343: 25 25 25
pixel 13344: 25 25 25
pixel 13345: 25 25 25
pixel 13346: 25 25 25
pixel 13347: 25 25 25
pixel 13348: 25 25 25
pixel 13349: 25 25 25
pixel 13350: 25 25 25
pixel 13351: 25 25 25
pixel 13352: 25 25 25
pixel 13353: 25 25 25
pixel 13354: 25 25 25
pixel 13355: 25 25 25
pixel 13356: 25 25 25
pixel 13357: 25 25 25
pixel 13358: 25 25 25
pixel 13359: 25 25 25
pixel 13360: 25 25 25
pixel 13361: 25 25 25
pixel 13362: 25 25 25
pixel 13363: 25 25 25
pixel 13364: 25 25 25
pixel 13365: 25 25 25
pixel 13366: 25 25 25
pixel 13367: 25 25 25
pixel 13368: 25 25 25
pixel 13369: 25 25 25
pixel 13370: 25 25 25
pixel 13371: 25 25 25
pixel 13372: 25 25 25
pixel 13373: 25 25 25
pixel 13374: 25 25 25
pixel 13375: 25 25 25
pixel 13376: 25 25 25
pixel 13377: 25 25 25
pixel 13378: 25 25 25
pixel 13379: 25 25 25
pixel 13380: 25 25 25
pixel 13381: 25 25 25
pixel 13382: 25 25 25
pixel 13383: 25 25 25
pixel 13384: 25 25 25
pixel 13385: 25 25 25
pixel 13386: 25 25 25
pixel 13387: 25 25 25
pixel 13388: 25 25 25
pixel 13389: 25 25 25
pixel 13390: 25 25 25
pixel 13391: 25 25 25
pixel 13392: 25 25 25
pixel 13393: 25 25 25
pixel 13394: 25 25 25
pixel 13395: 25 25 25
pixel 13396: 25 25 25
pixel 13397: 25 25 25
pixel 13398: 25 25 25
pixel 13399: 25 25 25
pixel 13400: 25 25 25
pixel 13401: 25 25 25
pixel 13402: 25 25 25
pixel 13403: 25 25 25
pixel 13404: 25 25 25
pixel 13405: 25 25 25
pixel 13406: 25 25 25
pixel 13407: 25 25 25
pixel 13408: 25 25 25
pixel 13409: 25 25 25
pixel 13410: 25 25 25
pixel 13411: 25 25 25
pixel 13412: 25 25 25
pixel 13413: 25 25 25
pixel 13414: 25 25 25
pixel 13415: 25 25 25
pixel 13416: 25 25 25
pixel 13417: 25 25 25
pixel 13418: 25 25 25
pixel 13419: 25 25 25
pixel 13420: 25 25 25
pixel 13421: 25 25 25
pixel 13422: 25 25 25
pixel 13423: 25 25 25
pixel 13424: 25 25 25
pixel 13425: 25 25 25
pixel 13426: 25 25 25
pixel 13427: 25 25 25
pixel 13428: 25 25 25
pixel 13429: 25 25 25
pixel 13430: 25 25 25
pixel 13431: 25 25 25
pixel 13432: 25 25 25
pixel 13433: 25 25 25
pixel 13434: 25 25 25
pixel 13435: 25 25 25
pixel 13436: 25 25 25
pixel 13437: 25 25 25
pixel 13438: 25 25 25
pixel 13439: 25 25 25
pixel 13440: 25 25 25
pixel 13441: 25 25 25
pixel 13442: 25 25 25
pixel 13443: 25 25 25
pixel 13444: 25 25 25
pixel 13445: 25 25 25
pixel 13446: 25 25 25
pixel 13447: 25 25 25
pixel 13448: 25 25 25
pixel 13449: 25 25 25
pixel 13450: 25 25 25
pixel 13451: 25 25 25
pixel 13452: 25 25 25
pixel 13453: 25 25 25
pixel 13454: 25 25 25
pixel 13455: 25 25 25
pixel 13456: 25 25 25
pixel 13457: 25 25 25
pixel 13458: 25 25 25
pixel 13459: 25 25 25
pixel 13460: 25 25 25
pixel 13461: 25 25 25
pixel 13462: 25 25 25
pixel 13463: 25 25 25
pixel 13464: 25 25 25
pixel 13465: 25 25 25
pixel 13466: 25 25 25
pixel 13467: 25 25 25
pixel 13468: 25 25 25
pixel 13469: 25 25 25
pixel 13470: 25 25 25
pixel 13471: 25 25 25
pixel 13472: 25 25 25
pixel 13473: 25 25 25
pixel 13474: 25 25 25
pixel 13475: 25 25 25
pixel 13476: 25 25 25
pixel 13477: 25 25 25
pixel 13478: 25 25 25
pixel 13479: 25 25 25
pixel 13480: 25 25 25
pixel 13481: 25 25 25
pixel 13482: 25 25 25
pixel 13483: 25 25 25
pixel 13484: 25 25 25
pixel 13485: 25 25 25
pixel 13486: 25 25 25
pixel 13487: 25 25 25
pixel 13488: 25 25 25
pixel 13489: 25 25 25
pixel 13490: 25 25 25
pixel 13491: 25 25 25
pixel 13492: 25 25 25
pixel 13493: 25 25 25
pixel 13494: 25 25 25
pixel 13495: 25 25 25
pixel 13496: 25 25 25
pixel 13497: 25 25 25
pixel 13498: 25 25 25
pixel 13499: 25 25 25
pixel 13500: 25 25 25
pixel 13501: 25 25 25
pixel 13502: 25 25 25
pixel 13503: 25 25 25
pixel 13504: 25 25 25
pixel 13505: 25 25 25
pixel 13506: 25 25 25
pixel 13507: 25 25 25
pixel 13508: 25 25 25
pixel 13509: 25 25 25
pixel 13510: 25 25 25
pixel 13511: 25 25 25
pixel 13512: 25 25 25
pixel 13513: 25 25 25
pixel 13514: 25 25 25
pixel 13515: 25 25 25
pixel 13516: 25 25 25
pixel 13517: 25 25 25
pixel 13518: 25 25 25
pixel 13519: 25 25 25
pixel 13520: 25 25 25
pixel 13521: 25 25 25
pixel 13522: 25 25 25
pixel 13523: 25 25 25
pixel 13524: 25 25 25
pixel 13525: 25 25 25
pixel 13526: 25 25 25
pixel 13527: 25 25 25
pixel 13528: 25 25 25
pixel 13529: 25 25 25
pixel 13530: 25 25 25
pixel 13531: 25 25 25
pixel 13532: 25 25 25
pixel 13533: 25 25 25
pixel 13534: 25 25 25
pixel 13535: 25 25 25
pixel 13536: 25 25 25
pixel 13537: 25 25 25
pixel 13538: 25 25 25
pixel 13539: 25 25 25
pixel 13540: 25 25 25
pixel 13541: 25 25 25
pixel 13542: 25 25 25
pixel 13543: 25 25 25
pixel 13544: 25 25 25
pixel 13545: 25 25 25
pixel 13546: 25 25 25
pixel 13547: 25 25 25
pixel 13548: 25 25 25
pixel 13549: 25 25 25
pixel 13550: 25 25 25
pixel 13551: 25 25 25
pixel 13552: 25 25 25
pixel 13553: 25 25 25
pixel 13554: 25 25 25
pixel 13555: 25 25 25
pixel 13556: 25 25 25
pixel 13557: 25 25 25
pixel 13558: 25 25 25
pixel 13559: 25 25 25
pixel 13560: 25 25 25
pixel 13561: 25 25 25
pixel 13562: 25 25 25
pixel 13563: 25 25 25
pixel 13564: 25 25 25
pixel 13565: 25 25 25
pixel 13566: 25 25 25
pixel 13567: 25 25 25
pixel 13568: 25 25 25
pixel 13569: 25 25 25
pixel 13570: 25 25 25
pixel 13571: 25 25 25
pixel 13572: 25 25 25
pixel 13573: 25 25 25
pixel 13574: 25 25 25
pixel 13575: 25 25 25
pixel 13576: 25 25 25
pixel 13577: 25 25 25
pixel 13578: 25 25 25
pixel 13579: 25 25 25
pixel 13580: 25 25 25
pixel 13581: 25 25 25
pixel 13582: 25 25 25
pixel 13583: 25 25 25
pixel 13584: 25 25 25
pixel 13585: 25 25 25
pixel 13586: 25 25 25
pixel 13587: 25 25 25
pixel 13588: 25 25 25
pixel 13589: 25 25 25
pixel 13590: 25 25 25
pixel 13591: 25 25 25
pixel 13592: 25 25 25
pixel 13593: 25 25 25
pixel 13594: 25 25 25
pixel 13595: 25 25 25
pixel 13596: 25 25 25
pixel 13597: 25 25 25
pixel 13598: 25 25 25
pixel 13599: 25 25 25
pixel 13600: 25 25 25
pixel 13601: 25 25 25
pixel 13602: 25 25 25
pixel 13603: 25 25 25
pixel 13604: 25 25 25
pixel 13605: 25 25 25
pixel 13606: 25 25 25
pixel 13607: 25 25 25
pixel 13608: 25 25 25
pixel 13609: 25 25 25
pixel 13610: 25 25 25
pixel 13611: 25 25 25
pixel 13612: 25 25 25
pixel 13613: 25 25 25
pixel 13614: 25 25 25
pixel 13615: 25 25 25
pixel 13616: 25 25 25
pixel 13617: 25 25 25
pixel 13618: 25 25 25
pixel 13619: 25 25 25
pixel 13620: 25 25 25
pixel 13621: 25 25 25
pixel 13622: 25 25 25
pixel 13623: 25 25 25
pixel 13624: 25 25 25
pixel 13625: 25 25 25
pixel 13626: 25 25 25
pixel 13627: 25 25 25
pixel 13628: 25 25 25
pixel 13629: 25 25 25
pixel 13630: 25 25 25
pixel 13631: 25 25 25
pixel 13632: 25 25 25
pixel 13633: 25 25 25
pixel 13634: 25 25 25
pixel 13635: 25 25 25
pixel 13636: 25 25 25
pixel 13637: 25 25 25
pixel 13638: 25 25 25
pixel 13639: 25 25 25
pixel 13640: 25 25 25
pixel 13641: 25 25 25
pixel 13642: 25 25 25
pixel 13643: 25 25 25
pixel 13644: 25 25 25
pixel 13645: 25 25 25
pixel 13646: 25 25 25
pixel 13647: 25 25 25
pixel 13648: 25 25 25
pixel 13649: 25 25 25
pixel 13650: 25 25 25
pixel 13651: 25 25 25
pixel 13652: 25 25 25
pixel 13653: 25 25 25
pixel 13654: 25 25 25
pixel 13655: 25 25 25
pixel 13656: 25 25 25
pixel 13657: 25 25 25
pixel 13658: 25 25 25
pixel 13659: 25 25 25
pixel 13660: 25 25 25
pixel 13661: 25 25 25
pixel 13662: 25 25 25
pixel 13663: 25 25 25
pixel 13664: 25 25 25
pixel 13665: 25 25 25
pixel 13666: 25 25 25
pixel 13667: 25 25 25
pixel 13668: 25 25 25
pixel 13669: 25 25 25
pixel 13670: 25 25 25
pixel 13671: 25 25 25
pixel 13672: 25 25 25
pixel 13673: 25 25 25
pixel 13674: 25 25 25
pixel 13675: 25 25 25
pixel 13676: 25 25 25
pixel 13677: 25 25 25
pixel 13678: 25 25 25
pixel 13679: 25 25 25
pixel 13680: 25 25 25
pixel 13681: 25 25 25
pixel 13682: 25 25 25
pixel 13683: 25 25 25
